filename,sign_class,is_present,set
079537.png,2_3,1,train
083018.png,2_3,1,train
040727.png,2_3,1,train
040702.png,2_3,1,train
010354.png,2_3,1,train
077825.png,2_3,1,train
088150.png,2_3,1,train
077819.png,2_3,1,train
053234.png,2_3,1,train
088153.png,2_3,1,train
081726.png,2_3,1,train
010054.png,2_3,1,train
081974.png,2_3,1,train
079790.png,2_3,1,train
052747.png,2_3,1,train
024980.png,2_3,1,train
040689.png,2_3,1,train
040702.png,2_3,1,train
010056.png,2_3,1,train
079427.png,2_3,1,train
090284.png,2_3,1,train
010866.png,2_3,1,train
002389.png,2_3,1,train
076597.png,2_3,1,train
084343.png,2_3,1,train
010056.png,2_3,1,train
010465.png,2_3,1,train
084037.png,2_3,1,train
043126.png,2_3,1,train
088582.png,2_3,1,train
002285.png,2_3,1,train
084033.png,2_3,1,train
077951.png,2_3,1,train
052754.png,2_3,1,train
010870.png,2_3,1,train
082979.png,2_3,1,train
077656.png,2_3,1,train
010843.png,2_3,1,train
040687.png,2_3,1,train
019150.png,2_3,1,train
088587.png,2_3,1,train
084343.png,2_3,1,train
052743.png,2_3,1,train
088588.png,2_3,1,train
088394.png,2_3,1,train
092267.png,2_3,1,train
079425.png,2_3,1,train
010467.png,2_3,1,train
092196.png,2_3,1,train
012019.png,2_3,1,train
079565.png,2_3,1,train
012752.png,2_3,1,train
052750.png,2_3,1,train
088588.png,2_3,1,train
012836.png,2_3,1,train
076600.png,2_3,1,train
040704.png,2_3,1,train
092194.png,2_3,1,train
012750.png,2_3,1,train
010058.png,2_3,1,train
040722.png,2_3,1,train
090166.png,2_3,1,train
010866.png,2_3,1,train
010870.png,2_3,1,train
053234.png,2_3,1,train
088730.png,2_3,1,train
040689.png,2_3,1,train
012752.png,2_3,1,train
079603.png,2_3,1,train
012016.png,2_3,1,train
053228.png,2_3,1,train
043126.png,2_3,1,train
040729.png,2_3,1,train
010408.png,2_3,1,train
088588.png,2_3,1,train
088250.png,2_3,1,train
010409.png,2_3,1,train
084340.png,2_3,1,train
088153.png,2_3,1,train
085530.png,2_3,1,train
082980.png,2_3,1,train
011758.png,2_3,1,train
082704.png,2_3,1,train
079701.png,2_3,1,train
084037.png,2_3,1,train
012756.png,2_3,1,train
085530.png,2_3,1,train
084035.png,2_3,1,train
090289.png,2_3,1,train
028049.png,2_3,1,train
077951.png,2_3,1,train
025233.png,2_3,1,train
019326.png,2_3,1,train
024976.png,2_3,1,train
088588.png,2_3,1,train
092267.png,2_3,1,train
052748.png,2_3,1,train
038174.png,2_3,1,train
093111.png,2_3,1,train
090166.png,2_3,1,train
090290.png,2_3,1,train
084037.png,2_3,1,train
053234.png,2_3,1,train
032403.png,2_3,1,train
081974.png,2_3,1,train
033169.png,2_3,1,train
088648.png,2_3,1,train
033169.png,2_3,1,train
012748.png,2_3,1,train
079790.png,2_3,1,train
077949.png,2_3,1,train
024982.png,2_3,1,train
088732.png,2_3,1,train
082979.png,2_3,1,train
077765.png,2_3,1,train
019328.png,2_3,1,train
092194.png,2_3,1,train
077765.png,2_3,1,train
010846.png,2_3,1,train
088403.png,2_3,1,train
088570.png,2_3,1,train
010445.png,2_3,1,train
019150.png,2_3,1,train
083053.png,2_3,1,train
010870.png,2_3,1,train
077654.png,2_3,1,train
040722.png,2_3,1,train
012752.png,2_3,1,train
089917.png,2_3,1,train
088153.png,2_3,1,train
012596.png,2_3,1,train
088578.png,2_3,1,train
010444.png,2_3,1,train
088153.png,2_3,1,train
080818.png,2_3,1,train
027891.png,2_3,1,train
088648.png,2_3,1,train
032403.png,2_3,1,train
011758.png,2_3,1,train
089915.png,2_3,1,train
010871.png,2_3,1,train
081726.png,2_3,1,train
088730.png,2_3,1,train
053243.png,2_3,1,train
019150.png,2_3,1,train
080818.png,2_3,1,train
012748.png,2_3,1,train
080820.png,2_3,1,train
088649.png,2_3,1,train
079564.png,2_3,1,train
052748.png,2_3,1,train
012016.png,2_3,1,train
085524.png,2_3,1,train
090284.png,2_3,1,train
077771.png,2_3,1,train
077656.png,2_3,1,train
083014.png,2_3,1,train
079788.png,2_3,1,train
080816.png,2_3,1,train
002729.png,2_3,1,train
084033.png,2_3,1,train
010409.png,2_3,1,train
025229.png,2_3,1,train
028049.png,2_3,1,train
028049.png,2_3,1,train
019106.png,2_3,1,train
084341.png,2_3,1,train
040689.png,2_3,1,train
010467.png,2_3,1,train
002723.png,2_3,1,train
052749.png,2_3,1,train
088681.png,2_3,1,train
081974.png,2_3,1,train
090284.png,2_3,1,train
090290.png,2_3,1,train
010057.png,2_3,1,train
010870.png,2_3,1,train
010846.png,2_3,1,train
090284.png,2_3,1,train
088250.png,2_3,1,train
084344.png,2_3,1,train
040722.png,2_3,1,train
019873.png,2_3,1,train
092271.png,2_3,1,train
082704.png,2_3,1,train
088571.png,2_3,1,train
025227.png,2_3,1,train
087890.png,2_3,1,train
010843.png,2_3,1,train
084228.png,2_3,1,train
002293.png,2_3,1,train
012594.png,2_3,1,train
089916.png,2_3,1,train
077961.png,2_3,1,train
019106.png,2_3,1,train
079427.png,2_3,1,train
010445.png,2_3,1,train
083020.png,2_3,1,train
088589.png,2_3,1,train
077654.png,2_3,1,train
012019.png,2_3,1,train
088152.png,2_3,1,train
076597.png,2_3,1,train
084031.png,2_3,1,train
040696.png,2_3,1,train
090166.png,2_3,1,train
002389.png,2_3,1,train
090282.png,2_3,1,train
093106.png,2_3,1,train
012748.png,2_3,1,train
024982.png,2_3,1,train
002729.png,2_3,1,train
080834.png,2_3,1,train
088732.png,2_3,1,train
082704.png,2_3,1,train
019873.png,2_3,1,train
010443.png,2_3,1,train
089916.png,2_3,1,train
079790.png,2_3,1,train
040724.png,2_3,1,train
084343.png,2_3,1,train
012748.png,2_3,1,train
019150.png,2_3,1,train
002729.png,2_3,1,train
080830.png,2_3,1,train
081726.png,2_3,1,train
088582.png,2_3,1,train
088585.png,2_3,1,train
092263.png,2_3,1,train
077765.png,2_3,1,train
088730.png,2_3,1,train
088579.png,2_3,1,train
092069.png,2_3,1,train
081726.png,2_3,1,train
002293.png,2_3,1,train
040722.png,2_3,1,train
079427.png,2_3,1,train
033282.png,2_3,1,train
089915.png,2_3,1,train
040722.png,2_3,1,train
090283.png,2_3,1,train
025227.png,2_3,1,train
010868.png,2_3,1,train
019088.png,2_3,1,train
093111.png,2_3,1,train
010467.png,2_3,1,train
019712.png,2_3,1,train
090164.png,2_3,1,train
079563.png,2_3,1,train
090289.png,2_3,1,train
040704.png,2_3,1,train
033169.png,2_3,1,train
027891.png,2_3,1,train
040702.png,2_3,1,train
052749.png,2_3,1,train
090284.png,2_3,1,train
088589.png,2_3,1,train
040689.png,2_3,1,train
088150.png,2_3,1,train
019324.png,2_3,1,train
088250.png,2_3,1,train
088582.png,2_3,1,train
079537.png,2_3,1,train
024976.png,2_3,1,train
040687.png,2_3,1,train
012836.png,2_3,1,train
088403.png,2_3,1,train
088251.png,2_3,1,train
002724.png,2_3,1,train
010354.png,2_3,1,train
040729.png,2_3,1,train
010870.png,2_3,1,train
084226.png,2_3,1,train
088153.png,2_3,1,train
083020.png,2_3,1,train
088729.png,2_3,1,train
079563.png,2_3,1,train
088580.png,2_3,1,train
052747.png,2_3,1,train
010354.png,2_3,1,train
083974.png,2_3,1,train
077961.png,2_3,1,train
043117.png,2_3,1,train
088586.png,2_3,1,train
012752.png,2_3,1,train
088732.png,2_3,1,train
082705.png,2_3,1,train
019100.png,2_3,1,train
077961.png,2_3,1,train
043129.png,2_3,1,train
012016.png,2_3,1,train
090283.png,2_3,1,train
028049.png,2_3,1,train
088728.png,2_3,1,train
010468.png,2_3,1,train
002293.png,2_3,1,train
088583.png,2_3,1,train
079428.png,2_3,1,train
010868.png,2_3,1,train
088585.png,2_3,1,train
083051.png,2_3,1,train
040687.png,2_3,1,train
043117.png,2_3,1,train
084037.png,2_3,1,train
010445.png,2_3,1,train
002725.png,2_3,1,train
088649.png,2_3,1,train
088586.png,2_3,1,train
077821.png,2_3,1,train
077961.png,2_3,1,train
010352.png,2_3,1,train
010445.png,2_3,1,train
052747.png,2_3,1,train
079791.png,2_3,1,train
024980.png,2_3,1,train
025229.png,2_3,1,train
088580.png,2_3,1,train
010054.png,2_3,1,train
088586.png,2_3,1,train
088588.png,2_3,1,train
010870.png,2_3,1,train
040704.png,2_3,1,train
088153.png,2_3,1,train
040722.png,2_3,1,train
028051.png,2_3,1,train
083015.png,2_3,1,train
090166.png,2_3,1,train
032411.png,2_3,1,train
088648.png,2_3,1,train
090160.png,2_3,1,train
082979.png,2_3,1,train
012756.png,2_3,1,train
028053.png,2_3,1,train
027891.png,2_3,1,train
019096.png,2_3,1,train
077759.png,2_3,1,train
083051.png,2_3,1,train
090283.png,2_3,1,train
032403.png,2_3,1,train
043129.png,2_3,1,train
083053.png,2_3,1,train
088648.png,2_3,1,train
033173.png,2_3,1,train
080830.png,2_3,1,train
010352.png,2_3,1,train
090164.png,2_3,1,train
040727.png,2_3,1,train
077773.png,2_3,1,train
012016.png,2_3,1,train
010056.png,2_3,1,train
083051.png,2_3,1,train
053234.png,2_3,1,train
092267.png,2_3,1,train
019328.png,2_3,1,train
019193.png,2_3,1,train
012016.png,2_3,1,train
079790.png,2_3,1,train
010056.png,2_3,1,train
080818.png,2_3,1,train
053234.png,2_3,1,train
002729.png,2_3,1,train
002724.png,2_3,1,train
079562.png,2_3,1,train
082703.png,2_3,1,train
040689.png,2_3,1,train
011983.png,2_3,1,train
093102.png,2_3,1,train
088250.png,2_3,1,train
088152.png,2_3,1,train
012834.png,2_3,1,train
084343.png,2_3,1,train
089916.png,2_3,1,train
011983.png,2_3,1,train
053243.png,2_3,1,train
019328.png,2_3,1,train
002723.png,2_3,1,train
019096.png,2_3,1,train
083020.png,2_3,1,train
040726.png,2_3,1,train
077964.png,2_3,1,train
010408.png,2_3,1,train
088249.png,2_3,1,train
019712.png,2_3,1,train
040722.png,2_3,1,train
084227.png,2_3,1,train
019873.png,2_3,1,train
010406.png,2_3,1,train
053228.png,2_3,1,train
033169.png,2_3,1,train
085530.png,2_3,1,train
019873.png,2_3,1,train
024982.png,2_3,1,train
088587.png,2_3,1,train
010866.png,2_3,1,train
040729.png,2_3,1,train
077819.png,2_3,1,train
043115.png,2_3,1,train
002729.png,2_3,1,train
033173.png,2_3,1,train
088251.png,2_3,1,train
010845.png,2_3,1,train
077657.png,2_3,1,train
038175.png,2_3,1,train
081976.png,2_3,1,train
082705.png,2_3,1,train
038173.png,2_3,1,train
084343.png,2_3,1,train
088588.png,2_3,1,train
077959.png,2_3,1,train
088586.png,2_3,1,train
088250.png,2_3,1,train
010467.png,2_3,1,train
090166.png,2_3,1,train
077825.png,2_3,1,train
085954.png,2_3,1,train
012752.png,2_3,1,train
012836.png,2_3,1,train
088649.png,2_3,1,train
081978.png,2_3,1,train
088580.png,2_3,1,train
082980.png,2_3,1,train
083016.png,2_3,1,train
088729.png,2_3,1,train
088649.png,2_3,1,train
080834.png,2_3,1,train
084226.png,2_3,1,train
079563.png,2_3,1,train
010870.png,2_3,1,train
088571.png,2_3,1,train
083020.png,2_3,1,train
088250.png,2_3,1,train
079537.png,2_3,1,train
080830.png,2_3,1,train
028053.png,2_3,1,train
077765.png,2_3,1,train
032397.png,2_3,1,train
012594.png,2_3,1,train
084341.png,2_3,1,train
010056.png,2_3,1,train
019872.png,2_3,1,train
010845.png,2_3,1,train
082977.png,2_3,1,train
085950.png,2_3,1,train
002285.png,2_3,1,train
025229.png,2_3,1,train
088394.png,2_3,1,train
083051.png,2_3,1,train
019712.png,2_3,1,train
012756.png,2_3,1,train
028055.png,2_3,1,train
088580.png,2_3,1,train
032403.png,2_3,1,train
002724.png,2_3,1,train
077765.png,2_3,1,train
088401.png,2_3,1,train
077656.png,2_3,1,train
010443.png,2_3,1,train
024982.png,2_3,1,train
088586.png,2_3,1,train
002285.png,2_3,1,train
012598.png,2_3,1,train
079791.png,2_3,1,train
002293.png,2_3,1,train
019098.png,2_3,1,train
019092.png,2_3,1,train
082977.png,2_3,1,train
079425.png,2_3,1,train
010846.png,2_3,1,train
010056.png,2_3,1,train
092196.png,2_3,1,train
083972.png,2_3,1,train
080816.png,2_3,1,train
085524.png,2_3,1,train
090160.png,2_3,1,train
077961.png,2_3,1,train
038174.png,2_3,1,train
092196.png,2_3,1,train
079427.png,2_3,1,train
088588.png,2_3,1,train
092263.png,2_3,1,train
077825.png,2_3,1,train
028051.png,2_3,1,train
077959.png,2_3,1,train
088683.png,2_3,1,train
019100.png,2_3,1,train
012596.png,2_3,1,train
092193.png,2_3,1,train
040696.png,2_3,1,train
040727.png,2_3,1,train
092196.png,2_3,1,train
088251.png,2_3,1,train
012834.png,2_3,1,train
077964.png,2_3,1,train
079427.png,2_3,1,train
010056.png,2_3,1,train
040707.png,2_3,1,train
010056.png,2_3,1,train
090164.png,2_3,1,train
002725.png,2_3,1,train
088648.png,2_3,1,train
012594.png,2_3,1,train
081978.png,2_3,1,train
012594.png,2_3,1,train
088403.png,2_3,1,train
077959.png,2_3,1,train
088403.png,2_3,1,train
019712.png,2_3,1,train
079701.png,2_3,1,train
010354.png,2_3,1,train
053234.png,2_3,1,train
012834.png,2_3,1,train
010444.png,2_3,1,train
090166.png,2_3,1,train
010870.png,2_3,1,train
040722.png,2_3,1,train
002724.png,2_3,1,train
079603.png,2_3,1,train
088585.png,2_3,1,train
081728.png,2_3,1,train
088589.png,2_3,1,train
052750.png,2_3,1,train
002389.png,2_3,1,train
081978.png,2_3,1,train
025227.png,2_3,1,train
088250.png,2_3,1,train
082979.png,2_3,1,train
087890.png,2_3,1,train
010866.png,2_3,1,train
076597.png,2_3,1,train
079565.png,2_3,1,train
043129.png,2_3,1,train
090282.png,2_3,1,train
032397.png,2_3,1,train
025229.png,2_3,1,train
090160.png,2_3,1,train
024975.png,2_3,1,train
083974.png,2_3,1,train
028051.png,2_3,1,train
052746.png,2_3,1,train
081978.png,2_3,1,train
079537.png,2_3,1,train
052748.png,2_3,1,train
019096.png,2_3,1,train
012754.png,2_3,1,train
083051.png,2_3,1,train
077763.png,2_3,1,train
088589.png,2_3,1,train
010054.png,2_3,1,train
082703.png,2_3,1,train
088679.png,2_3,1,train
033173.png,2_3,1,train
002724.png,2_3,1,train
053228.png,2_3,1,train
085530.png,2_3,1,train
088728.png,2_3,1,train
053234.png,2_3,1,train
025229.png,2_3,1,train
002285.png,2_3,1,train
084343.png,2_3,1,train
012594.png,2_3,1,train
080830.png,2_3,1,train
083055.png,2_3,1,train
088588.png,2_3,1,train
012748.png,2_3,1,train
079564.png,2_3,1,train
038173.png,2_3,1,train
088401.png,2_3,1,train
053228.png,2_3,1,train
079428.png,2_3,1,train
088152.png,2_3,1,train
084344.png,2_3,1,train
040707.png,2_3,1,train
019711.png,2_3,1,train
052746.png,2_3,1,train
010445.png,2_3,1,train
077823.png,2_3,1,train
010445.png,2_3,1,train
083053.png,2_3,1,train
025233.png,2_3,1,train
079564.png,2_3,1,train
010408.png,2_3,1,train
053228.png,2_3,1,train
083016.png,2_3,1,train
019100.png,2_3,1,train
002723.png,2_3,1,train
012754.png,2_3,1,train
088153.png,2_3,1,train
011983.png,2_3,1,train
019193.png,2_3,1,train
053220.png,2_3,1,train
082979.png,2_3,1,train
092196.png,2_3,1,train
077951.png,2_3,1,train
002389.png,2_3,1,train
012752.png,2_3,1,train
040689.png,2_3,1,train
040696.png,2_3,1,train
019193.png,2_3,1,train
053234.png,2_3,1,train
019092.png,2_3,1,train
081976.png,2_3,1,train
081976.png,2_3,1,train
084033.png,2_3,1,train
088683.png,2_3,1,train
040729.png,2_3,1,train
088583.png,2_3,1,train
019711.png,2_3,1,train
079562.png,2_3,1,train
028049.png,2_3,1,train
024976.png,2_3,1,train
040696.png,2_3,1,train
028051.png,2_3,1,train
084226.png,2_3,1,train
012018.png,2_3,1,train
079790.png,2_3,1,train
033283.png,2_3,1,train
010058.png,2_3,1,train
010467.png,2_3,1,train
077961.png,2_3,1,train
090283.png,2_3,1,train
088569.png,2_3,1,train
019193.png,2_3,1,train
025233.png,2_3,1,train
025227.png,2_3,1,train
010465.png,2_3,1,train
038173.png,2_3,1,train
010871.png,2_3,1,train
033173.png,2_3,1,train
088648.png,2_3,1,train
088580.png,2_3,1,train
010467.png,2_3,1,train
083018.png,2_3,1,train
019324.png,2_3,1,train
024976.png,2_3,1,train
083016.png,2_3,1,train
010843.png,2_3,1,train
088730.png,2_3,1,train
019088.png,2_3,1,train
080820.png,2_3,1,train
010468.png,2_3,1,train
079425.png,2_3,1,train
010846.png,2_3,1,train
088583.png,2_3,1,train
010843.png,2_3,1,train
019088.png,2_3,1,train
079565.png,2_3,1,train
093101.png,2_3,1,train
085949.png,2_3,1,train
010444.png,2_3,1,train
077819.png,2_3,1,train
083053.png,2_3,1,train
077759.png,2_3,1,train
040704.png,2_3,1,train
024980.png,2_3,1,train
088578.png,2_3,1,train
019324.png,2_3,1,train
085949.png,2_3,1,train
077654.png,2_3,1,train
076598.png,2_3,1,train
085951.png,2_3,1,train
019711.png,2_3,1,train
092193.png,2_3,1,train
010870.png,2_3,1,train
002389.png,2_3,1,train
088571.png,2_3,1,train
081976.png,2_3,1,train
024982.png,2_3,1,train
088571.png,2_3,1,train
019092.png,2_3,1,train
088646.png,2_3,1,train
010352.png,2_3,1,train
077819.png,2_3,1,train
088249.png,2_3,1,train
077771.png,2_3,1,train
083022.png,2_3,1,train
010468.png,2_3,1,train
081976.png,2_3,1,train
012018.png,2_3,1,train
025229.png,2_3,1,train
024979.png,2_3,1,train
010870.png,2_3,1,train
081974.png,2_3,1,train
077773.png,2_3,1,train
033173.png,2_3,1,train
085954.png,2_3,1,train
012754.png,2_3,1,train
088728.png,2_3,1,train
010056.png,2_3,1,train
077964.png,2_3,1,train
079427.png,2_3,1,train
010845.png,2_3,1,train
090166.png,2_3,1,train
079788.png,2_3,1,train
088152.png,2_3,1,train
088728.png,2_3,1,train
088646.png,2_3,1,train
090290.png,2_3,1,train
077823.png,2_3,1,train
092263.png,2_3,1,train
077759.png,2_3,1,train
033283.png,2_3,1,train
088570.png,2_3,1,train
043123.png,2_3,1,train
010467.png,2_3,1,train
040727.png,2_3,1,train
012019.png,2_3,1,train
084033.png,2_3,1,train
088570.png,2_3,1,train
028053.png,2_3,1,train
077655.png,2_3,1,train
038174.png,2_3,1,train
084226.png,2_3,1,train
080834.png,2_3,1,train
079788.png,2_3,1,train
083055.png,2_3,1,train
043126.png,2_3,1,train
083051.png,2_3,1,train
052748.png,2_3,1,train
088683.png,2_3,1,train
077964.png,2_3,1,train
011983.png,2_3,1,train
088588.png,2_3,1,train
088150.png,2_3,1,train
088729.png,2_3,1,train
079565.png,2_3,1,train
079565.png,2_3,1,train
012019.png,2_3,1,train
019712.png,2_3,1,train
093106.png,2_3,1,train
088579.png,2_3,1,train
090282.png,2_3,1,train
090164.png,2_3,1,train
012750.png,2_3,1,train
084343.png,2_3,1,train
079563.png,2_3,1,train
079427.png,2_3,1,train
084340.png,2_3,1,train
080834.png,2_3,1,train
002393.png,2_3,1,train
088152.png,2_3,1,train
079563.png,2_3,1,train
040722.png,2_3,1,train
010443.png,2_3,1,train
010445.png,2_3,1,train
088730.png,2_3,1,train
084228.png,2_3,1,train
083018.png,2_3,1,train
002725.png,2_3,1,train
079537.png,2_3,1,train
092196.png,2_3,1,train
082980.png,2_3,1,train
019712.png,2_3,1,train
040687.png,2_3,1,train
077946.png,2_3,1,train
092267.png,2_3,1,train
081978.png,2_3,1,train
088571.png,2_3,1,train
089917.png,2_3,1,train
090166.png,2_3,1,train
040689.png,2_3,1,train
012018.png,2_3,1,train
033283.png,2_3,1,train
083022.png,2_3,1,train
088153.png,2_3,1,train
085951.png,2_3,1,train
077657.png,2_3,1,train
077765.png,2_3,1,train
080814.png,2_3,1,train
083015.png,2_3,1,train
083972.png,2_3,1,train
088648.png,2_3,1,train
090290.png,2_3,1,train
043123.png,2_3,1,train
052749.png,2_3,1,train
092196.png,2_3,1,train
077819.png,2_3,1,train
080816.png,2_3,1,train
090290.png,2_3,1,train
052743.png,2_3,1,train
083053.png,2_3,1,train
077773.png,2_3,1,train
002724.png,2_3,1,train
080814.png,2_3,1,train
043120.png,2_3,1,train
019873.png,2_3,1,train
079603.png,2_3,1,train
043115.png,2_3,1,train
077949.png,2_3,1,train
011983.png,2_3,1,train
077959.png,2_3,1,train
010465.png,2_3,1,train
088394.png,2_3,1,train
040704.png,2_3,1,train
079426.png,2_3,1,train
083014.png,2_3,1,train
082703.png,2_3,1,train
013082.png,2_5,1,train
006271.png,2_5,1,train
035504.png,2_5,1,train
023778.png,2_5,1,train
049239.png,2_5,1,train
037336.png,2_5,1,train
001876.png,2_5,1,train
013111.png,2_5,1,train
048258.png,2_5,1,train
013372.png,2_5,1,train
035796.png,2_5,1,train
053283.png,2_5,1,train
037339.png,2_5,1,train
023811.png,2_5,1,train
028020.png,2_5,1,train
046382.png,2_5,1,train
053663.png,2_5,1,train
024376.png,2_5,1,train
037327.png,2_5,1,train
039165.png,2_5,1,train
024031.png,2_5,1,train
033258.png,2_5,1,train
013147.png,2_5,1,train
040074.png,2_5,1,train
055527.png,2_5,1,train
028005.png,2_5,1,train
001878.png,2_5,1,train
037239.png,2_5,1,train
040072.png,2_5,1,train
037233.png,2_5,1,train
053275.png,2_5,1,train
033259.png,2_5,1,train
014670.png,2_5,1,train
024040.png,2_5,1,train
048258.png,2_5,1,train
046388.png,2_5,1,train
039147.png,2_5,1,train
024037.png,2_5,1,train
002466.png,2_5,1,train
048032.png,2_5,1,train
049243.png,2_5,1,train
041272.png,2_5,1,train
049279.png,2_5,1,train
037227.png,2_5,1,train
023781.png,2_5,1,train
064503.png,2_5,1,train
013109.png,2_5,1,train
041280.png,2_5,1,train
013075.png,2_5,1,train
035761.png,2_5,1,train
029693.png,2_5,1,train
013146.png,2_5,1,train
002847.png,2_5,1,train
047975.png,2_5,1,train
053281.png,2_5,1,train
024031.png,2_5,1,train
029697.png,2_5,1,train
083985.png,2_5,1,train
083986.png,2_5,1,train
037339.png,2_5,1,train
049233.png,2_5,1,train
052206.png,2_5,1,train
018055.png,2_5,1,train
060719.png,2_5,1,train
064518.png,2_5,1,train
029448.png,2_5,1,train
053283.png,2_5,1,train
046400.png,2_5,1,train
001879.png,2_5,1,train
018053.png,2_5,1,train
006271.png,2_5,1,train
064503.png,2_5,1,train
013344.png,2_5,1,train
020281.png,2_5,1,train
083979.png,2_5,1,train
013143.png,2_5,1,train
039165.png,2_5,1,train
047975.png,2_5,1,train
035514.png,2_5,1,train
006226.png,2_5,1,train
037339.png,2_5,1,train
029448.png,2_5,1,train
046452.png,2_5,1,train
046382.png,2_5,1,train
035796.png,2_5,1,train
041093.png,2_5,1,train
039154.png,2_5,1,train
029446.png,2_5,1,train
028016.png,2_5,1,train
013147.png,2_5,1,train
048076.png,2_5,1,train
024042.png,2_5,1,train
006265.png,2_5,1,train
001864.png,2_5,1,train
018051.png,2_5,1,train
018060.png,2_5,1,train
035766.png,2_5,1,train
035514.png,2_5,1,train
018055.png,2_5,1,train
052210.png,2_5,1,train
029691.png,2_5,1,train
033264.png,2_5,1,train
037241.png,2_5,1,train
046379.png,2_5,1,train
013136.png,2_5,1,train
020271.png,2_5,1,train
013375.png,2_5,1,train
028014.png,2_5,1,train
055529.png,2_5,1,train
041275.png,2_5,1,train
006287.png,2_5,1,train
023484.png,2_5,1,train
023811.png,2_5,1,train
013136.png,2_5,1,train
006283.png,2_5,1,train
014669.png,2_5,1,train
055527.png,2_5,1,train
033264.png,2_5,1,train
037351.png,2_5,1,train
014672.png,2_5,1,train
024378.png,2_5,1,train
018051.png,2_5,1,train
033258.png,2_5,1,train
029444.png,2_5,1,train
052206.png,2_5,1,train
033258.png,2_5,1,train
047384.png,2_5,1,train
023781.png,2_5,1,train
018060.png,2_5,1,train
048003.png,2_5,1,train
037331.png,2_5,1,train
049273.png,2_5,1,train
028020.png,2_5,1,train
013146.png,2_5,1,train
049247.png,2_5,1,train
040076.png,2_5,1,train
023472.png,2_5,1,train
013143.png,2_5,1,train
049276.png,2_5,1,train
016725.png,2_5,1,train
006287.png,2_5,1,train
023458.png,2_5,1,train
016719.png,2_5,1,train
047987.png,2_5,1,train
023781.png,2_5,1,train
049233.png,2_5,1,train
053653.png,2_5,1,train
041268.png,2_5,1,train
040076.png,2_5,1,train
029443.png,2_5,1,train
006241.png,2_5,1,train
046436.png,2_5,1,train
039172.png,2_5,1,train
052204.png,2_5,1,train
013143.png,2_5,1,train
028020.png,2_5,1,train
020271.png,2_5,1,train
013344.png,2_5,1,train
013144.png,2_5,1,train
035512.png,2_5,1,train
035791.png,2_5,1,train
053281.png,2_5,1,train
033264.png,2_5,1,train
064503.png,2_5,1,train
047969.png,2_5,1,train
041296.png,2_5,1,train
023781.png,2_5,1,train
029448.png,2_5,1,train
047381.png,2_5,1,train
049223.png,2_5,1,train
016721.png,2_5,1,train
006287.png,2_5,1,train
048224.png,2_5,1,train
049247.png,2_5,1,train
048026.png,2_5,1,train
064526.png,2_5,1,train
013146.png,2_5,1,train
001863.png,2_5,1,train
006244.png,2_5,1,train
035796.png,2_5,1,train
041280.png,2_5,1,train
024040.png,2_5,1,train
024379.png,2_5,1,train
013136.png,2_5,1,train
053275.png,2_5,1,train
049226.png,2_5,1,train
064514.png,2_5,1,train
064503.png,2_5,1,train
055527.png,2_5,1,train
013084.png,2_5,1,train
046392.png,2_5,1,train
035504.png,2_5,1,train
024378.png,2_5,1,train
028010.png,2_5,1,train
013147.png,2_5,1,train
023781.png,2_5,1,train
006241.png,2_5,1,train
037327.png,2_5,1,train
029695.png,2_5,1,train
014681.png,2_5,1,train
024041.png,2_5,1,train
029443.png,2_5,1,train
041084.png,2_5,1,train
048228.png,2_5,1,train
060707.png,2_5,1,train
041096.png,2_5,1,train
049276.png,2_5,1,train
060707.png,2_5,1,train
040072.png,2_5,1,train
037229.png,2_5,1,train
006275.png,2_5,1,train
006287.png,2_5,1,train
001878.png,2_5,1,train
041268.png,2_5,1,train
049233.png,2_5,1,train
041272.png,2_5,1,train
046370.png,2_5,1,train
001877.png,2_5,1,train
033262.png,2_5,1,train
028014.png,2_5,1,train
055537.png,2_5,1,train
002469.png,2_5,1,train
046411.png,2_5,1,train
052212.png,2_5,1,train
055531.png,2_5,1,train
018054.png,2_5,1,train
013146.png,2_5,1,train
037339.png,2_5,1,train
060709.png,2_5,1,train
039150.png,2_5,1,train
035729.png,2_5,1,train
016723.png,2_5,1,train
041268.png,2_5,1,train
024375.png,2_5,1,train
037353.png,2_5,1,train
041299.png,2_5,1,train
024376.png,2_5,1,train
053663.png,2_5,1,train
006275.png,2_5,1,train
024038.png,2_5,1,train
001878.png,2_5,1,train
035791.png,2_5,1,train
055549.png,2_5,1,train
028014.png,2_5,1,train
049263.png,2_5,1,train
041100.png,2_5,1,train
013075.png,2_5,1,train
052192.png,2_5,1,train
013375.png,2_5,1,train
023464.png,2_5,1,train
052186.png,2_5,1,train
055537.png,2_5,1,train
020150.png,2_5,1,train
023807.png,2_5,1,train
035512.png,2_5,1,train
046376.png,2_5,1,train
029447.png,2_5,1,train
049279.png,2_5,1,train
023472.png,2_5,1,train
039172.png,2_5,1,train
008895.png,2_5,1,train
018060.png,2_5,1,train
041304.png,2_5,1,train
035520.png,2_5,1,train
024031.png,2_5,1,train
006271.png,2_5,1,train
049231.png,2_5,1,train
035508.png,2_5,1,train
029443.png,2_5,1,train
055531.png,2_5,1,train
024378.png,2_5,1,train
018059.png,2_5,1,train
046370.png,2_5,1,train
023807.png,2_5,1,train
024379.png,2_5,1,train
035729.png,2_5,1,train
037327.png,2_5,1,train
018055.png,2_5,1,train
033265.png,2_5,1,train
